"month","site","year","tmin"
"1","0G",1921,-24.9
"1","0H",1921,-23.5
"1","0L",1921,-17.3
"1","0Q",1921,-19.6
"1","0R",1921,-24
"1","0S",1921,-23.1
"1","0T",1921,-21.3
"1","0U",1921,-23.8
"1","0V",1921,-22.7
"1","0W",1921,-18.6
"1","0X",1921,-18.3
"1","0Y",1921,-20.2
"1","0Z",1921,-18
"1","BB",1921,-28
"1","CC",1921,-24.5
"1","DD",1921,-28.2
"1","EE",1921,-27.9
"1","FF",1921,-28.1
"1","GG",1921,-27.1
"1","HH",1921,-26.8
"1","II",1921,-27.7
"1","JJ",1921,-27.5
"1","KK",1921,-26.8
"1","MM",1921,-18.1
"1","NN",1921,-18.4
"1","QQ",1921,-27.9
"1","RR",1921,-27.2
"1","SS",1921,-26.8
"1","AA",1921,-24.8
"1","XX",1921,-25.9
"1","YY",1921,-27.4
"1","ZZ",1921,-25.3
"1","TT",1921,-17.5
"1","UU",1921,-19.2
"1","VV",1921,-18.3
"1","WW",1921,-16.8
"1","PP",1921,-27.3
"1","0N",1921,-17.3
"1","05",1922,-22.9
"1","06",1922,-22.3
"1","07",1922,-22.3
"1","08",1922,-22.7
"1","09",1922,-22.1
"1","10",1922,-22.7
"1","0A",1922,-22.8
"1","0B",1922,-23.2
"1","0C",1922,-20.8
"1","0D",1922,-23.7
"1","0E",1922,-20.7
"1","0F",1922,-22.8
"1","0G",1922,-23.8
"1","0H",1922,-22.7
"1","0L",1922,-16.7
"1","0Q",1922,-17.6
"1","0R",1922,-21.6
"1","0S",1922,-21
"1","0T",1922,-19.2
"1","0U",1922,-21.3
"1","0V",1922,-20.7
"1","0W",1922,-16.2
"1","0X",1922,-15.8
"1","0Y",1922,-17.9
"1","0Z",1922,-17.5
"1","BB",1922,-24.6
"1","CC",1922,-21.3
"1","DD",1922,-25.5
"1","EE",1922,-25.7
"1","FF",1922,-24.9
"1","GG",1922,-24.5
"1","HH",1922,-24.3
"1","II",1922,-25.2
"1","JJ",1922,-25.3
"1","KK",1922,-24.8
"1","MM",1922,-15.6
"1","NN",1922,-16.9
"1","QQ",1922,-25.4
"1","RR",1922,-24.7
"1","SS",1922,-23.8
"1","AA",1922,-24.1
"1","XX",1922,-24.6
"1","YY",1922,-25.8
"1","ZZ",1922,-24.5
"1","TT",1922,-18
"1","UU",1922,-21.2
"1","VV",1922,-19.6
"1","WW",1922,-18.9
"1","PP",1922,-24.7
"1","0N",1922,-16.9
"1","05",1923,-23.6
"1","06",1923,-23.1
"1","07",1923,-23.2
"1","08",1923,-23.6
"1","09",1923,-23.1
"1","10",1923,-23.6
"1","0A",1923,-23.8
"1","0B",1923,-24.3
"1","0C",1923,-22.9
"1","0D",1923,-26.2
"1","0E",1923,-23
"1","0F",1923,-23.7
"1","0G",1923,-25.3
"1","0H",1923,-23.6
"1","0L",1923,-18.6
"1","0Q",1923,-19
"1","0R",1923,-25.2
"1","0S",1923,-24.1
"1","0T",1923,-22.5
"1","0U",1923,-24.7
"1","0V",1923,-24.1
"1","0W",1923,-18
"1","0X",1923,-17.6
"1","0Y",1923,-21.3
"1","0Z",1923,-17.9
"1","BB",1923,-28.2
"1","CC",1923,-24.2
"1","DD",1923,-29
"1","EE",1923,-29.1
"1","FF",1923,-28.6
"1","GG",1923,-28.8
"1","HH",1923,-28.6
"1","II",1923,-29.4
"1","JJ",1923,-29.2
"1","KK",1923,-28.8
"1","MM",1923,-18.7
"1","NN",1923,-18.6
"1","QQ",1923,-29.6
"1","RR",1923,-28.8
"1","SS",1923,-27.9
"1","AA",1923,-25.6
"1","XX",1923,-27
"1","YY",1923,-28.5
"1","ZZ",1923,-26.2
"1","TT",1923,-17.6
"1","UU",1923,-19.5
"1","VV",1923,-18.5
"1","WW",1923,-17.1
"1","PP",1923,-29
"1","0N",1923,-17.5
"1","05",1924,-24.7
"1","06",1924,-24.7
"1","07",1924,-24.8
"1","08",1924,-25.2
"1","09",1924,-24.6
"1","10",1924,-25.1
"1","0A",1924,-25.3
"1","0B",1924,-25.9
"1","0C",1924,-23.4
"1","0D",1924,-26.6
"1","0E",1924,-23.4
"1","0F",1924,-25.2
"1","0G",1924,-26.8
"1","0H",1924,-25.2
"1","0L",1924,-17
"1","0Q",1924,-19.2
"1","0R",1924,-24.3
"1","0S",1924,-22.7
"1","0T",1924,-20.2
"1","0U",1924,-23.9
"1","0V",1924,-22.5
"1","0W",1924,-18
"1","0X",1924,-17.7
"1","0Y",1924,-19.9
"1","0Z",1924,-19
"1","BB",1924,-28.4
"1","CC",1924,-24.3
"1","DD",1924,-29.3
"1","EE",1924,-29.7
"1","FF",1924,-28.9
"1","GG",1924,-29.6
"1","HH",1924,-29.3
"1","II",1924,-30.4
"1","JJ",1924,-30.2
"1","KK",1924,-29.5
"1","MM",1924,-17.5
"1","NN",1924,-18.2
"1","QQ",1924,-30.6
"1","RR",1924,-29.3
"1","SS",1924,-28
"1","AA",1924,-27.2
"1","XX",1924,-28.3
"1","YY",1924,-30.1
"1","ZZ",1924,-27.5
"1","TT",1924,-19
"1","UU",1924,-21
"1","VV",1924,-19.9
"1","WW",1924,-18.7
"1","PP",1924,-29.8
"1","0N",1924,-18.3
"1","05",1925,-26
"1","06",1925,-25.6
"1","07",1925,-25.6
"1","08",1925,-26
"1","09",1925,-25.5
"1","10",1925,-26.1
"1","0A",1925,-26.2
"1","0B",1925,-26.7
"1","0C",1925,-25.3
"1","0D",1925,-28.4
"1","0E",1925,-25.3
"1","0F",1925,-26.2
"1","0G",1925,-28
"1","0H",1925,-26.1
"1","0L",1925,-19
"1","0Q",1925,-20.8
"1","0R",1925,-27
"1","0S",1925,-25.2
"1","0T",1925,-23.5
"1","0U",1925,-26.7
"1","0V",1925,-25.7
"1","0W",1925,-19.8
"1","0X",1925,-19.5
"1","0Y",1925,-22.2
"1","0Z",1925,-19
"1","BB",1925,-30.8
"1","CC",1925,-26.7
"1","DD",1925,-31.7
"1","EE",1925,-32
"1","FF",1925,-31.3
"1","GG",1925,-31.9
"1","HH",1925,-31.6
"1","II",1925,-32.5
"1","JJ",1925,-32.6
"1","KK",1925,-31.9
"1","MM",1925,-19.6
"1","NN",1925,-19.4
"1","QQ",1925,-32.7
"1","RR",1925,-31.7
"1","SS",1925,-30.4
"1","AA",1925,-28.3
"1","XX",1925,-29.9
"1","YY",1925,-32
"1","ZZ",1925,-28.7
"1","TT",1925,-18.7
"1","UU",1925,-20.8
"1","VV",1925,-19.7
"1","WW",1925,-18.2
"1","PP",1925,-32
"1","0N",1925,-18.3
"1","05",1926,-15.4
"1","06",1926,-15.6
"1","07",1926,-15.6
"1","08",1926,-16
"1","09",1926,-15.5
"1","10",1926,-16
"1","0A",1926,-16.1
"1","0B",1926,-16.6
"1","0C",1926,-13.9
"1","0D",1926,-16.8
"1","0E",1926,-13.8
"1","0F",1926,-16
"1","0G",1926,-17.5
"1","0H",1926,-15.9
"1","0L",1926,-7.4
"1","0Q",1926,-9.8
"1","0R",1926,-15.2
"1","0S",1926,-14.4
"1","0T",1926,-11.6
"1","0U",1926,-14.9
"1","0V",1926,-13.1
"1","0W",1926,-8.6
"1","0X",1926,-8.3
"1","0Y",1926,-9.4
"1","0Z",1926,-9.6
"1","BB",1926,-18.7
"1","CC",1926,-14.5
"1","DD",1926,-20
"1","EE",1926,-21
"1","FF",1926,-19.3
"1","GG",1926,-22
"1","HH",1926,-21.4
"1","II",1926,-22.7
"1","JJ",1926,-22.1
"1","KK",1926,-21
"1","MM",1926,-7.5
"1","NN",1926,-8.6
"1","QQ",1926,-23
"1","RR",1926,-20.4
"1","SS",1926,-18.9
"1","AA",1926,-18
"1","XX",1926,-19.8
"1","YY",1926,-22
"1","ZZ",1926,-18.8
"1","TT",1926,-10.3
"1","UU",1926,-13.4
"1","VV",1926,-12
"1","WW",1926,-11.1
"1","PP",1926,-22.2
"1","0N",1926,-8.8
"1","05",1927,-24.2
"1","06",1927,-23.8
"1","07",1927,-23.8
"1","08",1927,-24.2
"1","09",1927,-23.6
"1","10",1927,-24.2
"1","0A",1927,-24.4
"1","0B",1927,-24.9
"1","0C",1927,-22.6
"1","0D",1927,-26.1
"1","0E",1927,-22.7
"1","0F",1927,-24.3
"1","0G",1927,-25.9
"1","0H",1927,-24.2
"1","0L",1927,-16.6
"1","0Q",1927,-19.5
"1","0R",1927,-23.5
"1","0S",1927,-22.7
"1","0T",1927,-21.3
"1","0U",1927,-23.3
"1","0V",1927,-22.6
"1","0W",1927,-18.3
"1","0X",1927,-18
"1","0Y",1927,-19.1
"1","0Z",1927,-18.5
"1","BB",1927,-26.7
"1","CC",1927,-23.4
"1","DD",1927,-27.4
"1","EE",1927,-27.8
"1","FF",1927,-27
"1","GG",1927,-26.8
"1","HH",1927,-26.7
"1","II",1927,-27.5
"1","JJ",1927,-27.2
"1","KK",1927,-27
"1","MM",1927,-17
"1","NN",1927,-18
"1","QQ",1927,-27.7
"1","RR",1927,-27.2
"1","SS",1927,-26.3
"1","AA",1927,-25.9
"1","XX",1927,-26.2
"1","YY",1927,-27.5
"1","ZZ",1927,-26.2
"1","TT",1927,-18.4
"1","UU",1927,-20.8
"1","VV",1927,-19.6
"1","WW",1927,-18.4
"1","PP",1927,-27
"1","0N",1927,-17.9
"1","05",1928,-19.3
"1","06",1928,-18.2
"1","07",1928,-18.3
"1","08",1928,-18.7
"1","09",1928,-18.1
"1","10",1928,-18.7
"1","0A",1928,-18.8
"1","0B",1928,-19.3
"1","0C",1928,-17.7
"1","0D",1928,-21
"1","0E",1928,-17.7
"1","0F",1928,-18.8
"1","0G",1928,-20.4
"1","0H",1928,-18.7
"1","0L",1928,-13.2
"1","0Q",1928,-15.7
"1","0R",1928,-17.8
"1","0S",1928,-17.1
"1","0T",1928,-15.6
"1","0U",1928,-17.4
"1","0V",1928,-16.7
"1","0W",1928,-14.3
"1","0X",1928,-14
"1","0Y",1928,-15.1
"1","0Z",1928,-14.6
"1","BB",1928,-21.5
"1","CC",1928,-18.3
"1","DD",1928,-22
"1","EE",1928,-22.3
"1","FF",1928,-21.7
"1","GG",1928,-21.8
"1","HH",1928,-21.5
"1","II",1928,-22.4
"1","JJ",1928,-22.5
"1","KK",1928,-21.5
"1","MM",1928,-13.6
"1","NN",1928,-14.7
"1","QQ",1928,-22.6
"1","RR",1928,-21.2
"1","SS",1928,-20.3
"1","AA",1928,-20.5
"1","XX",1928,-21.4
"1","YY",1928,-22.5
"1","ZZ",1928,-20.9
"1","TT",1928,-14.6
"1","UU",1928,-17.1
"1","VV",1928,-15.9
"1","WW",1928,-14.6
"1","PP",1928,-22
"1","0N",1928,-14.2
"1","05",1929,-28.6
"1","06",1929,-28.5
"1","07",1929,-28.6
"1","08",1929,-29
"1","09",1929,-28.4
"1","10",1929,-28.9
"1","0A",1929,-29.1
"1","0B",1929,-29.6
"1","0C",1929,-26.9
"1","0D",1929,-30
"1","0E",1929,-26.9
"1","0F",1929,-29
"1","0G",1929,-30.6
"1","0H",1929,-28.9
"1","0L",1929,-21.1
"1","0Q",1929,-22.9
"1","0R",1929,-25.9
"1","0S",1929,-24.7
"1","0T",1929,-23.7
"1","0U",1929,-25.6
"1","0V",1929,-25.1
"1","0W",1929,-21.8
"1","0X",1929,-21.4
"1","0Y",1929,-23.3
"1","0Z",1929,-22.5
"1","BB",1929,-30.7
"1","CC",1929,-27.2
"1","DD",1929,-31.3
"1","EE",1929,-31.5
"1","FF",1929,-30.9
"1","GG",1929,-29.7
"1","HH",1929,-29.7
"1","II",1929,-31.4
"1","JJ",1929,-31.5
"1","KK",1929,-30.2
"1","MM",1929,-21.6
"1","NN",1929,-22.4
"1","QQ",1929,-31.6
"1","RR",1929,-30.3
"1","SS",1929,-29.1
"1","AA",1929,-30.7
"1","XX",1929,-31.2
"1","YY",1929,-32.3
"1","ZZ",1929,-31.3
"1","TT",1929,-22.6
"1","UU",1929,-24.9
"1","VV",1929,-23.7
"1","WW",1929,-22.7
"1","PP",1929,-29.9
"1","0N",1929,-21.9
"1","05",1930,-27
"1","06",1930,-26.9
"1","07",1930,-27
"1","08",1930,-27.4
"1","09",1930,-26.8
"1","10",1930,-27.4
"1","0A",1930,-27.5
"1","0B",1930,-28.1
"1","0C",1930,-25.6
"1","0D",1930,-28.7
"1","0E",1930,-25.5
"1","0F",1930,-27.5
"1","0G",1930,-29
"1","0H",1930,-27.4
"1","0L",1930,-22.3
"1","0Q",1930,-23.1
"1","0R",1930,-24.6
"1","0S",1930,-24.7
"1","0T",1930,-24.6
"1","0U",1930,-24.2
"1","0V",1930,-25
"1","0W",1930,-21.9
"1","0X",1930,-21.6
"1","0Y",1930,-23.3
"1","0Z",1930,-22.5
"1","BB",1930,-28.5
"1","CC",1930,-26
"1","DD",1930,-28.9
"1","EE",1930,-28.8
"1","FF",1930,-28.6
"1","GG",1930,-26.6
"1","HH",1930,-26.8
"1","II",1930,-27.9
"1","JJ",1930,-27.8
"1","KK",1930,-27.5
"1","MM",1930,-21.8
"1","NN",1930,-22.6
"1","QQ",1930,-28.1
"1","RR",1930,-27.7
"1","SS",1930,-26.8
"1","AA",1930,-28.9
"1","XX",1930,-28.7
"1","YY",1930,-29
"1","ZZ",1930,-29.3
"1","TT",1930,-23
"1","UU",1930,-26.5
"1","VV",1930,-24.9
"1","WW",1930,-24.4
"1","PP",1930,-26.8
"1","0N",1930,-21.8
"1","05",1931,-15.9
"1","06",1931,-15.2
"1","07",1931,-15.3
"1","08",1931,-15.7
"1","09",1931,-15.2
"1","10",1931,-15.6
"1","0A",1931,-15.8
"1","0B",1931,-16.3
"1","0C",1931,-14.4
"1","0D",1931,-17.3
"1","0E",1931,-14.2
"1","0F",1931,-15.7
"1","0G",1931,-17.6
"1","0H",1931,-15.7
"1","0L",1931,-7.5
"1","0Q",1931,-10.8
"1","0R",1931,-14.2
"1","0S",1931,-13.4
"1","0T",1931,-10.7
"1","0U",1931,-14
"1","0V",1931,-12.6
"1","0W",1931,-9.5
"1","0X",1931,-9.1
"1","0Y",1931,-10
"1","0Z",1931,-10.5
"1","BB",1931,-18.7
"1","CC",1931,-15.2
"1","DD",1931,-19.5
"1","EE",1931,-20
"1","FF",1931,-19
"1","GG",1931,-20.9
"1","HH",1931,-20.2
"1","II",1931,-21.9
"1","JJ",1931,-21.4
"1","KK",1931,-19.3
"1","MM",1931,-8
"1","NN",1931,-9.7
"1","QQ",1931,-22.2
"1","RR",1931,-18.8
"1","SS",1931,-17.6
"1","AA",1931,-18.1
"1","XX",1931,-19.7
"1","YY",1931,-21.2
"1","ZZ",1931,-18.7
"1","TT",1931,-10
"1","UU",1931,-12
"1","VV",1931,-10.9
"1","WW",1931,-9.6
"1","PP",1931,-21.2
"1","0N",1931,-9.9
"1","05",1932,-23.8
"1","06",1932,-23.5
"1","07",1932,-23.6
"1","08",1932,-24
"1","09",1932,-23.4
"1","10",1932,-24
"1","0A",1932,-24.1
"1","0B",1932,-24.7
"1","0C",1932,-22.4
"1","0D",1932,-25.8
"1","0E",1932,-22.4
"1","0F",1932,-24.1
"1","0G",1932,-25.7
"1","0H",1932,-23.9
"1","0L",1932,-16.9
"1","0Q",1932,-19.3
"1","0R",1932,-22.7
"1","0S",1932,-21.6
"1","0T",1932,-20.2
"1","0U",1932,-22.5
"1","0V",1932,-21.9
"1","0W",1932,-18.1
"1","0X",1932,-17.8
"1","0Y",1932,-19.2
"1","0Z",1932,-18.7
"1","BB",1932,-26.6
"1","CC",1932,-23.3
"1","DD",1932,-27.4
"1","EE",1932,-27.6
"1","FF",1932,-26.9
"1","GG",1932,-26.4
"1","HH",1932,-26.3
"1","II",1932,-27.1
"1","JJ",1932,-27
"1","KK",1932,-26.8
"1","MM",1932,-17
"1","NN",1932,-18.1
"1","QQ",1932,-27.2
"1","RR",1932,-26.8
"1","SS",1932,-25.7
"1","AA",1932,-25.7
"1","XX",1932,-26.1
"1","YY",1932,-27.1
"1","ZZ",1932,-26.1
"1","TT",1932,-18.7
"1","UU",1932,-21
"1","VV",1932,-19.8
"1","WW",1932,-18.7
"1","PP",1932,-26.6
"1","0N",1932,-18.1
"1","05",1933,-26
"1","06",1933,-25.7
"1","07",1933,-25.8
"1","08",1933,-26.1
"1","09",1933,-25.6
"1","10",1933,-26.1
"1","0A",1933,-26.2
"1","0B",1933,-26.7
"1","0C",1933,-24.7
"1","0D",1933,-28.1
"1","0E",1933,-24.9
"1","0F",1933,-26.2
"1","0G",1933,-27.7
"1","0H",1933,-26.1
"1","0L",1933,-18.1
"1","0Q",1933,-20.5
"1","0R",1933,-26.2
"1","0S",1933,-25.1
"1","0T",1933,-23
"1","0U",1933,-25.9
"1","0V",1933,-24.7
"1","0W",1933,-19.4
"1","0X",1933,-19.1
"1","0Y",1933,-21.5
"1","0Z",1933,-19.5
"1","BB",1933,-29.5
"1","CC",1933,-25.9
"1","DD",1933,-30.9
"1","EE",1933,-31.6
"1","FF",1933,-30.1
"1","GG",1933,-31.5
"1","HH",1933,-31.1
"1","II",1933,-32.1
"1","JJ",1933,-31.9
"1","KK",1933,-30.8
"1","MM",1933,-18.8
"1","NN",1933,-19.2
"1","QQ",1933,-32.4
"1","RR",1933,-30.3
"1","SS",1933,-29.2
"1","AA",1933,-28
"1","XX",1933,-29.4
"1","YY",1933,-31.4
"1","ZZ",1933,-28.7
"1","TT",1933,-18.9
"1","UU",1933,-20.1
"1","VV",1933,-19.3
"1","WW",1933,-17.6
"1","PP",1933,-31.7
"1","0N",1933,-19
"1","05",1934,-19.3
"1","06",1934,-18.7
"1","07",1934,-18.8
"1","08",1934,-19.2
"1","09",1934,-18.6
"1","10",1934,-19.2
"1","0A",1934,-19.4
"1","0B",1934,-19.9
"1","0C",1934,-17.7
"1","0D",1934,-21.2
"1","0E",1934,-17.9
"1","0F",1934,-19.3
"1","0G",1934,-21
"1","0H",1934,-19.2
"1","0L",1934,-12.1
"1","0Q",1934,-14.1
"1","0R",1934,-19.5
"1","0S",1934,-18.5
"1","0T",1934,-15.4
"1","0U",1934,-19.3
"1","0V",1934,-17.1
"1","0W",1934,-12.9
"1","0X",1934,-12.6
"1","0Y",1934,-13.9
"1","0Z",1934,-13.5
"1","BB",1934,-23.5
"1","CC",1934,-19.3
"1","DD",1934,-24.5
"1","EE",1934,-25.5
"1","FF",1934,-24
"1","GG",1934,-27.2
"1","HH",1934,-26.4
"1","II",1934,-27.3
"1","JJ",1934,-26.9
"1","KK",1934,-25.4
"1","MM",1934,-12.1
"1","NN",1934,-12.9
"1","QQ",1934,-27.6
"1","RR",1934,-24.4
"1","SS",1934,-22.9
"1","AA",1934,-21.5
"1","XX",1934,-23.1
"1","YY",1934,-25.8
"1","ZZ",1934,-22.1
"1","TT",1934,-13.5
"1","UU",1934,-15.9
"1","VV",1934,-14.7
"1","WW",1934,-13.5
"1","PP",1934,-27.5
"1","0N",1934,-12.9
"1","05",1935,-30.5
"1","06",1935,-29.9
"1","07",1935,-30
"1","08",1935,-30.4
"1","09",1935,-29.8
"1","10",1935,-30.3
"1","0A",1935,-30.5
"1","0B",1935,-31
"1","0C",1935,-28.6
"1","0D",1935,-32
"1","0E",1935,-28.7
"1","0F",1935,-30.4
"1","0G",1935,-32
"1","0H",1935,-30.3
"1","0L",1935,-23
"1","0Q",1935,-25.5
"1","0R",1935,-29.4
"1","0S",1935,-28.1
"1","0T",1935,-26.9
"1","0U",1935,-29
"1","0V",1935,-28.5
"1","0W",1935,-24.3
"1","0X",1935,-24
"1","0Y",1935,-26.4
"1","0Z",1935,-24.3
"1","BB",1935,-33.2
"1","CC",1935,-29.8
"1","DD",1935,-34.6
"1","EE",1935,-34.5
"1","FF",1935,-33.7
"1","GG",1935,-32.7
"1","HH",1935,-32.6
"1","II",1935,-34.3
"1","JJ",1935,-34.1
"1","KK",1935,-33.2
"1","MM",1935,-24.3
"1","NN",1935,-24.6
"1","QQ",1935,-34.6
"1","RR",1935,-33.4
"1","SS",1935,-32.7
"1","AA",1935,-32
"1","XX",1935,-32.4
"1","YY",1935,-34.1
"1","ZZ",1935,-32.2
"1","TT",1935,-23.4
"1","UU",1935,-25
"1","VV",1935,-24.1
"1","WW",1935,-22.7
"1","PP",1935,-32.9
"1","0N",1935,-23.7
"1","05",1936,-28.6
"1","06",1936,-29
"1","07",1936,-29
"1","08",1936,-29.3
"1","09",1936,-28.9
"1","10",1936,-29.3
"1","0A",1936,-29.3
"1","0B",1936,-29.7
"1","0C",1936,-26.8
"1","0D",1936,-30
"1","0E",1936,-26.8
"1","0F",1936,-29.3
"1","0G",1936,-30.6
"1","0H",1936,-29.2
"1","0L",1936,-19.8
"1","0Q",1936,-22.6
"1","0R",1936,-27.2
"1","0S",1936,-25.9
"1","0T",1936,-24
"1","0U",1936,-26.9
"1","0V",1936,-25.5
"1","0W",1936,-21.5
"1","0X",1936,-21.1
"1","0Y",1936,-22.8
"1","0Z",1936,-21.9
"1","BB",1936,-31.7
"1","CC",1936,-27.7
"1","DD",1936,-33.1
"1","EE",1936,-33.4
"1","FF",1936,-32.3
"1","GG",1936,-34.3
"1","HH",1936,-33.8
"1","II",1936,-34.6
"1","JJ",1936,-34.1
"1","KK",1936,-33.2
"1","MM",1936,-20.7
"1","NN",1936,-21.4
"1","QQ",1936,-34.9
"1","RR",1936,-32.5
"1","SS",1936,-31
"1","AA",1936,-30.8
"1","XX",1936,-31.5
"1","YY",1936,-33.7
"1","ZZ",1936,-31.2
"1","TT",1936,-21
"1","UU",1936,-22.3
"1","VV",1936,-21.5
"1","WW",1936,-20.1
"1","PP",1936,-34.4
"1","0N",1936,-21.1
"1","05",1937,-30.5
"1","06",1937,-30.5
"1","07",1937,-30.6
"1","08",1937,-31
"1","09",1937,-30.4
"1","10",1937,-30.9
"1","0A",1937,-31.1
"1","0B",1937,-31.6
"1","0C",1937,-27.7
"1","0D",1937,-31.1
"1","0E",1937,-27.7
"1","0F",1937,-31
"1","0G",1937,-32.5
"1","0H",1937,-30.9
"1","0L",1937,-23.4
"1","0Q",1937,-25.4
"1","0R",1937,-27
"1","0S",1937,-26.1
"1","0T",1937,-25
"1","0U",1937,-26.5
"1","0V",1937,-26.5
"1","0W",1937,-24
"1","0X",1937,-23.7
"1","0Y",1937,-24.4
"1","0Z",1937,-25.4
"1","BB",1937,-31.2
"1","CC",1937,-28.1
"1","DD",1937,-31.8
"1","EE",1937,-32
"1","FF",1937,-31.4
"1","GG",1937,-29.3
"1","HH",1937,-29.5
"1","II",1937,-31.4
"1","JJ",1937,-31.1
"1","KK",1937,-30.1
"1","MM",1937,-23.3
"1","NN",1937,-24.5
"1","QQ",1937,-31.7
"1","RR",1937,-30.2
"1","SS",1937,-29.5
"1","AA",1937,-32.5
"1","XX",1937,-31.8
"1","YY",1937,-32.6
"1","ZZ",1937,-32.7
"1","TT",1937,-25.8
"1","UU",1937,-28.8
"1","VV",1937,-27.4
"1","WW",1937,-26.4
"1","PP",1937,-29.5
"1","0N",1937,-24.5
"1","05",1938,-19.2
"1","06",1938,-19.1
"1","07",1938,-19.2
"1","08",1938,-19.6
"1","09",1938,-19
"1","10",1938,-19.5
"1","0A",1938,-19.7
"1","0B",1938,-20.2
"1","0C",1938,-18
"1","0D",1938,-21.5
"1","0E",1938,-18.1
"1","0F",1938,-19.6
"1","0G",1938,-21.2
"1","0H",1938,-19.5
"1","0L",1938,-12.6
"1","0Q",1938,-14.2
"1","0R",1938,-19.3
"1","0S",1938,-18.6
"1","0T",1938,-16
"1","0U",1938,-19
"1","0V",1938,-17.6
"1","0W",1938,-13
"1","0X",1938,-12.6
"1","0Y",1938,-14.5
"1","0Z",1938,-14.1
"1","BB",1938,-22.9
"1","CC",1938,-19.2
"1","DD",1938,-23.5
"1","EE",1938,-24.3
"1","FF",1938,-23.2
"1","GG",1938,-25
"1","HH",1938,-24.5
"1","II",1938,-25.9
"1","JJ",1938,-25.3
"1","KK",1938,-24
"1","MM",1938,-12.4
"1","NN",1938,-13.3
"1","QQ",1938,-26.1
"1","RR",1938,-23.3
"1","SS",1938,-22.1
"1","AA",1938,-21.6
"1","XX",1938,-23.2
"1","YY",1938,-24.8
"1","ZZ",1938,-22.3
"1","TT",1938,-14.3
"1","UU",1938,-16.7
"1","VV",1938,-15.5
"1","WW",1938,-14.4
"1","PP",1938,-25.2
"1","0N",1938,-13.3
"1","05",1939,-18.3
"1","06",1939,-18.1
"1","07",1939,-18.1
"1","08",1939,-18.5
"1","09",1939,-18
"1","10",1939,-18.4
"1","0A",1939,-18.5
"1","0B",1939,-19
"1","0C",1939,-16.4
"1","0D",1939,-19.9
"1","0E",1939,-16.5
"1","0F",1939,-18.5
"1","0G",1939,-19.9
"1","0H",1939,-18.4
"1","0L",1939,-10
"1","0Q",1939,-12.6
"1","0R",1939,-17.4
"1","0S",1939,-16.6
"1","0T",1939,-14.1
"1","0U",1939,-17
"1","0V",1939,-15.7
"1","0W",1939,-11.5
"1","0X",1939,-11.1
"1","0Y",1939,-12.4
"1","0Z",1939,-11.9
"1","BB",1939,-20.9
"1","CC",1939,-17.1
"1","DD",1939,-21.7
"1","EE",1939,-22.5
"1","FF",1939,-21.2
"1","GG",1939,-23.4
"1","HH",1939,-22.8
"1","II",1939,-23.8
"1","JJ",1939,-23.3
"1","KK",1939,-22.1
"1","MM",1939,-10
"1","NN",1939,-11.2
"1","QQ",1939,-24
"1","RR",1939,-21.3
"1","SS",1939,-20.1
"1","AA",1939,-20.2
"1","XX",1939,-21.3
"1","YY",1939,-23
"1","ZZ",1939,-20.7
"1","TT",1939,-11.8
"1","UU",1939,-14.4
"1","VV",1939,-13.1
"1","WW",1939,-11.9
"1","PP",1939,-23.6
"1","0N",1939,-11
"1","05",1940,-24.1
"1","06",1940,-23.9
"1","07",1940,-23.9
"1","08",1940,-24.3
"1","09",1940,-23.8
"1","10",1940,-24.3
"1","0A",1940,-24.4
"1","0B",1940,-24.9
"1","0C",1940,-22.1
"1","0D",1940,-25.3
"1","0E",1940,-22.1
"1","0F",1940,-24.4
"1","0G",1940,-25.9
"1","0H",1940,-24.3
"1","0L",1940,-18.8
"1","0Q",1940,-20.1
"1","0R",1940,-22.3
"1","0S",1940,-21.5
"1","0T",1940,-20.8
"1","0U",1940,-21.9
"1","0V",1940,-22.4
"1","0W",1940,-18.7
"1","0X",1940,-18.4
"1","0Y",1940,-20.2
"1","0Z",1940,-19.7
"1","BB",1940,-25.5
"1","CC",1940,-22.9
"1","DD",1940,-26.5
"1","EE",1940,-26.3
"1","FF",1940,-25.8
"1","GG",1940,-25.9
"1","HH",1940,-25.8
"1","II",1940,-25.4
"1","JJ",1940,-25
"1","KK",1940,-26.2
"1","MM",1940,-19
"1","NN",1940,-19.7
"1","QQ",1940,-25.5
"1","RR",1940,-26.2
"1","SS",1940,-25.1
"1","AA",1940,-25.6
"1","XX",1940,-25.1
"1","YY",1940,-25.8
"1","ZZ",1940,-25.7
"1","TT",1940,-19.3
"1","UU",1940,-21.4
"1","VV",1940,-20.3
"1","WW",1940,-19.6
"1","PP",1940,-26.1
"1","0N",1940,-18.9
"1","05",1941,-24.2
"1","06",1941,-24.2
"1","07",1941,-24.3
"1","08",1941,-24.5
"1","09",1941,-24.1
"1","10",1941,-24.5
"1","0A",1941,-24.6
"1","0B",1941,-25
"1","0C",1941,-22.6
"1","0D",1941,-25.7
"1","0E",1941,-22.7
"1","0F",1941,-24.6
"1","0G",1941,-26
"1","0H",1941,-24.5
"1","0L",1941,-16.5
"1","0Q",1941,-19.1
"1","0R",1941,-23.8
"1","0S",1941,-22.7
"1","0T",1941,-21.1
"1","0U",1941,-23.4
"1","0V",1941,-22.6
"1","0W",1941,-17.9
"1","0X",1941,-17.5
"1","0Y",1941,-19.5
"1","0Z",1941,-18.6
"1","BB",1941,-26.9
"1","CC",1941,-23.7
